# f, tau
2.550174211887754154e+02 4.596317552178526000e+00
2.616338124019139286e+02 4.147378189667670689e+00
2.606236007925569993e+02 4.110836873079308340e+00
2.510558216725698344e+02 5.321361922225676722e+00
2.504813138368141097e+02 4.273673080948439562e+00
2.598666742704708099e+02 5.319040503608702508e+00
2.497763074337746900e+02 4.907928879376821207e+00
2.695867710252779261e+02 4.196839929303425087e+00
2.644276117705815068e+02 3.875084197271105424e+00
2.631905381213210831e+02 4.421188012065905504e+00
2.462471918400644881e+02 4.114763850844369131e+00
2.506193631379559577e+02 4.460289799146884171e+00
2.511251817698865807e+02 5.320916880682134753e+00
2.705272422518655731e+02 3.229392638774590818e+00
2.754781114064508074e+02 3.809298131340136173e+00
2.620765588992940707e+02 4.479218740903838203e+00
2.550071206791171221e+02 3.846173435037803845e+00
2.526128331687882564e+02 4.707474636915050858e+00
2.592474610481090167e+02 2.687826470813079016e+00
2.560032604056497689e+02 5.666293838670099170e+00
2.674328565423866166e+02 4.340405672426349781e+00
2.729317344986660601e+02 3.844667726063651703e+00
2.805637414146618198e+02 4.131888406313485085e+00
2.642045524697644510e+02 3.676853228675335039e+00
2.602860146959415601e+02 4.426139018468726150e+00
2.545813007780372459e+02 3.848722673498287339e+00
2.635362407151067146e+02 4.022692666142674511e+00
2.679485830399170254e+02 4.251777834718444282e+00
2.496550339451837885e+02 4.694499511358048771e+00
2.715840804360299785e+02 4.160175343988099961e+00
2.690093400301456654e+02 4.694896170212381037e+00
2.538829555338066939e+02 4.321001485223760596e+00
2.551829100932262975e+02 4.300328564122418484e+00
2.488353132299462800e+02 4.736662920340399374e+00
2.588545495799925220e+02 4.932489561160896763e+00
2.713074635181567373e+02 5.099659757367978052e+00
2.563794441270445077e+02 4.772887568965696659e+00
2.426740541684454797e+02 4.937140123360974187e+00
2.573888769709125199e+02 5.505844631948923151e+00
2.547398004129397577e+02 4.013777119999414111e+00
2.586808373949713769e+02 3.815567512647506376e+00
2.524926954421730443e+02 4.342891946090555066e+00
2.458288498129560935e+02 5.282918673971334300e+00
2.616029248190307044e+02 4.814972419366408296e+00
2.470141274907430216e+02 4.289428398323972935e+00
2.441431461049059521e+02 4.948029888144715116e+00
2.641320580492386512e+02 4.663454499373463236e+00
2.484588267652466413e+02 5.024749926904845232e+00
2.489761976551494342e+02 3.871257155439886688e+00
2.597999765958508647e+02 4.243222815699959405e+00
2.645997386996812679e+02 3.892469647713144631e+00
2.405648251267981266e+02 5.143998928513683566e+00
2.655281146114530770e+02 4.312393723657542921e+00
2.653142373794016180e+02 5.146711096562909482e+00
2.490058093165386310e+02 5.115821589474167652e+00
2.509378398623746591e+02 3.828679879251697837e+00
2.613917808384324530e+02 3.827901629944419071e+00
2.472633574937154606e+02 4.973415907157266780e+00
2.539872958417942357e+02 5.099304970561901129e+00
2.477318969030903304e+02 4.692206470334699731e+00
2.523143094538550031e+02 4.934347370577362391e+00
2.515313648601531611e+02 4.181518168110559763e+00
2.654232842977640416e+02 3.587676678075139236e+00
2.609073912378726163e+02 4.506604041919744397e+00
2.562265744132657801e+02 3.637782899800638958e+00
2.528726594283877205e+02 4.202108205871862623e+00
2.353646084423236857e+02 5.517024196876090691e+00
2.692019234671948311e+02 5.390693783794512584e+00
2.573145626731777043e+02 4.438719067006013042e+00
2.640723173689056011e+02 4.207902488103711036e+00
2.610445417018445369e+02 5.125194819556902814e+00
2.675773552493885177e+02 3.954225453035888904e+00
2.600943781139087037e+02 3.751576962233504009e+00
2.505194451364819201e+02 5.118912965660853409e+00
2.574882268345843954e+02 4.648107146175234128e+00
2.561470994738654667e+02 3.159592899725611304e+00
2.644677655414271271e+02 3.965093704858001278e+00
2.951235500891239099e+02 3.243226650950824741e+00
2.813126731345395797e+02 3.971016942559865370e+00
2.778936029128707332e+02 4.494144337282553359e+00
2.456242786990564468e+02 4.960636713817964782e+00
2.658389444668520127e+02 5.246319959641104980e+00
2.742259806011470573e+02 4.227227770164391885e+00
2.706100847490412775e+02 4.267137331731807315e+00
2.600977656599110333e+02 4.526329579768444411e+00
2.590152396045950809e+02 4.015506926348803241e+00
2.651932407455853422e+02 4.297573407243296728e+00
2.709491192124259555e+02 3.911420292555508826e+00
2.862990506896658758e+02 4.661622256649645912e+00
2.549906570813162716e+02 4.887268310074142086e+00
2.517449525756202888e+02 4.360377920851732370e+00
2.738090835633637425e+02 3.784194611662442309e+00
2.637337858300353446e+02 4.673931616605293549e+00
2.689672139678011717e+02 4.616544575262699013e+00
2.565105735266114948e+02 4.711145466624153677e+00
2.526861112835701988e+02 4.354999135617830142e+00
2.582790066672518492e+02 4.942875393294955622e+00
2.527980345390258776e+02 4.182002404949505703e+00
2.582590556448198527e+02 3.954446325407828589e+00
2.680366580389558635e+02 4.893482909840001227e+00
2.679643834198125205e+02 3.704611913758067754e+00
2.623623117138884027e+02 4.545039889082768347e+00
2.618563741434344365e+02 3.973928308391128539e+00
2.509105274686340579e+02 3.952604224124877774e+00
2.510214085359892522e+02 4.993042597440762620e+00
2.533210730079629798e+02 4.170328548582498129e+00
2.394948223988418476e+02 4.125347261216852246e+00
2.536779410904434542e+02 2.680758534440413232e+00
2.502343304431247475e+02 4.809166714757867389e+00
2.443224816779508330e+02 4.164888762616770990e+00
2.585668382816516555e+02 5.352494461647183677e+00
2.575841074856953696e+02 3.597272313087031215e+00
2.659047282150809224e+02 4.184208336755184554e+00
2.525608731486561567e+02 4.143115137313445828e+00
2.444178286608147914e+02 3.963405341081348787e+00
2.579503734448127261e+02 5.903003387418172210e+00
2.569123822718163410e+02 5.411383894298804620e+00
2.605485018733907054e+02 4.842140216389791973e+00
2.695981633488754596e+02 3.480148938904137346e+00
2.491745790686219095e+02 4.923362702980580430e+00
2.434895598029887367e+02 4.462741454996553614e+00
2.508709322399805899e+02 5.284426010717841571e+00
2.595418151707954735e+02 4.282137423794570630e+00
2.676676206798309750e+02 5.308289959635185795e+00
2.669965551630629648e+02 4.621628690469571588e+00
2.479567429725668433e+02 5.365533293582961605e+00
2.562217588641192947e+02 4.511678563996190050e+00
2.642623824284921739e+02 4.670791912558645009e+00
2.385302242184372687e+02 5.497450356439677499e+00
2.540666990916733425e+02 4.936280240946258502e+00
2.615312642842210948e+02 4.262490085624400571e+00
2.633292100305458234e+02 5.274561893658357370e+00
2.692650439908781550e+02 4.080385975373677532e+00
2.601117337352615095e+02 4.576309817984689943e+00
2.530372993752035882e+02 4.782711286733491995e+00
2.772074914858357602e+02 4.025068274299913540e+00
2.644845901697194677e+02 5.806924080522285259e+00
2.504454855670052780e+02 4.984236532809437570e+00
2.768505194180677904e+02 3.258450240593611547e+00
2.735874699030010220e+02 5.085018075108877156e+00
2.685943588669779842e+02 3.618809339826624338e+00
2.590386818726302636e+02 3.916227951988715539e+00
2.787233881809008267e+02 3.330454416956118102e+00
2.637140337802838985e+02 4.310809449061010490e+00
2.716269304778477363e+02 4.592472548718872005e+00
2.740172971151595789e+02 5.028579253490191192e+00
2.628103591377598605e+02 5.807548180302912755e+00
2.678514494886374564e+02 3.898643059926956145e+00
2.842658548625962567e+02 3.553050195360106134e+00
2.976792629679355855e+02 3.262090206323489117e+00
2.622162312079951221e+02 5.165055700708773401e+00
2.645365402017734482e+02 4.990027981481367725e+00
2.685856453326566111e+02 4.767780371879811518e+00
2.665302126719014382e+02 5.107848693522867300e+00
2.638857660756734731e+02 3.893828887494258595e+00
2.747084416687814041e+02 3.811190437886614824e+00
2.615003282400079456e+02 4.179198020245499023e+00
2.726388267378209775e+02 4.137584396633704031e+00
2.574269588833923876e+02 4.789384619422089706e+00
2.637856887721281396e+02 5.029163843451224913e+00
2.488340207842748839e+02 3.784803682865728547e+00
2.548775825758643236e+02 4.698079295303370095e+00
2.462863278975465846e+02 5.258520297724812664e+00
2.601947962161464147e+02 4.541811978903766978e+00
2.484276830337674653e+02 5.325593808300992826e+00
2.671191364387610179e+02 5.607792134431175413e+00
2.589468061987661827e+02 4.917218239441190519e+00
2.474040136031061934e+02 4.632389658651022479e+00
2.451111111904851327e+02 4.344298712984548061e+00
2.502688263020880584e+02 4.426571019445376010e+00
2.628968693658749771e+02 4.113139879598450399e+00
2.515235184846533230e+02 4.935622497131845421e+00
2.565127688257713885e+02 5.546749675012139669e+00
2.511726194361716580e+02 4.724180327135109714e+00
2.524051068776136901e+02 5.243418252446537586e+00
2.450204520853792474e+02 4.020975940478913380e+00
2.685995731713713326e+02 4.769710887934651034e+00
2.526662641618271721e+02 3.649281388838514939e+00
2.646602452941260708e+02 5.336474600705526150e+00
2.503077308056878962e+02 5.152020658640122264e+00
2.470478116736921947e+02 5.862864623471245373e+00
2.575477079919697303e+02 4.531434807875193371e+00
2.733059985581029991e+02 3.547718867361833173e+00
2.501800501938208185e+02 3.607390878448696103e+00
2.661116515251807755e+02 4.101908682070902756e+00
2.522138793298006760e+02 4.273745955438763566e+00
2.672741153296742027e+02 4.547230268790054986e+00
2.446240985734842752e+02 4.223319342741964633e+00
2.445584920905245383e+02 3.800146500379278702e+00
2.657563820344292367e+02 4.462397211068080516e+00
2.566141758394659860e+02 3.682333683816825243e+00
2.621663366500171719e+02 3.804296345764247356e+00
2.557072728619269242e+02 3.688072288999900916e+00
2.652129304776283334e+02 3.955930495076042330e+00
2.567628574500009222e+02 4.921013301490251735e+00
2.518325201192233180e+02 4.817402082823882381e+00
2.612409163283497833e+02 4.058791034355752281e+00
2.404449984611016475e+02 4.615286469687076121e+00
2.766176525209206147e+02 5.108881929914712572e+00
2.653160984091610430e+02 5.365416595999168869e+00
2.746663369457251065e+02 4.196854133220237593e+00
2.551073564419172612e+02 4.775679854043128891e+00
2.839756871334748780e+02 3.888129743384331594e+00
2.631891091254258868e+02 4.617367251521083737e+00
2.708116187168614033e+02 5.036962882932171759e+00
2.599723374590224694e+02 3.796608850555086789e+00
2.797133552227616633e+02 4.023819996465884508e+00
2.667593803497025533e+02 3.620645071879268873e+00
2.542009500845164212e+02 4.493945063635147008e+00
2.510697127972495082e+02 5.519503929346359250e+00
2.590331966372052648e+02 4.301769750426674754e+00
2.428530562129388670e+02 3.361110411231916117e+00
2.635327928091097078e+02 4.760908075619960655e+00
2.601423541123041332e+02 4.238629679248211879e+00
2.438955442249497878e+02 4.905892987455568566e+00
2.617625529488229290e+02 4.558245429469264032e+00
2.615166633618751462e+02 4.689465057926520686e+00
2.558521285078766709e+02 5.005089740213350957e+00
2.704116716766422996e+02 3.764548265404612071e+00
2.558411901471390024e+02 3.988160990507145343e+00
2.653264625396319616e+02 4.740442689116960651e+00
2.664093108343316203e+02 4.889218612143261034e+00
2.678948837238012857e+02 4.918585616003003480e+00
2.672506908455433177e+02 3.815202331092384380e+00
2.873561045097364968e+02 3.999898144922677812e+00
2.626588491922296953e+02 4.715282108041413345e+00
2.673773152709546252e+02 3.990414178624233532e+00
2.746608199747978460e+02 4.615314571500889862e+00
2.570553790347587437e+02 3.739087263105515202e+00
2.670986850609380099e+02 5.401976074577450326e+00
2.572711674084843025e+02 3.892401318427234802e+00
2.669083689258982304e+02 3.682934743962855251e+00
2.473250065006636760e+02 4.700487814870960790e+00
2.450986667850560536e+02 4.857678582604010309e+00
2.574422555850505319e+02 5.432967449392642756e+00
2.574667370893206453e+02 4.789999413798404326e+00
2.531391420217771611e+02 3.788664344136093209e+00
2.672331576518710676e+02 3.773806843087778251e+00
2.528410864398005344e+02 5.503027248012684502e+00
2.501829519670539810e+02 3.976645223028961507e+00
2.627379412680128894e+02 4.301770397846630622e+00
2.489447109094539883e+02 3.734738566451821118e+00
2.720404922088064836e+02 4.405031000884483738e+00
2.772181966680184928e+02 3.897700006210230050e+00
2.686999616499662125e+02 4.817500919444853480e+00
2.565829457861144647e+02 5.365447604562177730e+00
2.566038052723205283e+02 4.188931330118401242e+00
2.711025950946853982e+02 4.237804072348740014e+00
2.657897518718771721e+02 3.666831814424438729e+00
2.705669939537877440e+02 3.550630459393598670e+00
2.764659619105168531e+02 4.514473780771595557e+00
2.621507105292791948e+02 4.865106182142237223e+00
2.672846828732975268e+02 3.965940162996117735e+00
2.620724118036907271e+02 3.754979530980003144e+00
2.655920793565061331e+02 4.017495575848648137e+00
2.555927110810528688e+02 2.926680458132441487e+00
2.570675761747812089e+02 4.239415367235396026e+00
2.555995242977937494e+02 3.437182043483170801e+00
2.574379607569592281e+02 3.828136868088837463e+00
2.530315439788016931e+02 5.028200166209442656e+00
2.651576149635674255e+02 4.170008171225252802e+00
2.590323835045866190e+02 4.302603326053516142e+00
2.620030670538476443e+02 3.988854895878869211e+00
2.601560896196053250e+02 4.537631773705730787e+00
2.583386914961822640e+02 4.544825548505808221e+00
2.617891851548444606e+02 3.545885046837086385e+00
2.757439238602908631e+02 3.994474736664838765e+00
2.621943821710711404e+02 5.014167049498708728e+00
2.535744876213414045e+02 3.663786511648847277e+00
2.637597232557344569e+02 4.217631167561639138e+00
2.608470032593351107e+02 3.985864450277635029e+00
2.666059193823168698e+02 4.509766406915507453e+00
2.590797462345728945e+02 4.563238175232111615e+00
2.516144294403162007e+02 5.136317417661775409e+00
2.700374083516041424e+02 3.835910036355936636e+00
2.694249140286349302e+02 4.215571534583800073e+00
2.678910315064412089e+02 3.995916548366058585e+00
2.796858972988148935e+02 2.730260110634033843e+00
2.708675408610382647e+02 3.462098888510595440e+00
2.691036063711772499e+02 4.232134984824428514e+00
2.580827517254697341e+02 4.385866815097130278e+00
2.551989415989899896e+02 4.033196790749652649e+00
2.721493023675810150e+02 3.339193918270769057e+00
2.798460444145019324e+02 4.301282654577921249e+00
2.680364918346995751e+02 4.606291848544438849e+00
2.741711347362840456e+02 3.811268779483282909e+00
2.442271896789276013e+02 5.058766514551948035e+00
2.588964930124068928e+02 4.727070734112202466e+00
2.599110242489117581e+02 4.404569043439664711e+00
2.578491074529767388e+02 3.579818359836316244e+00
2.580831439914441603e+02 5.343915286785046348e+00
2.800788367288757854e+02 3.982673444859111456e+00
2.536292649437264970e+02 5.487984592807205075e+00
2.592036911306075240e+02 5.259633399679911392e+00
2.413372897548536002e+02 4.432812709743978452e+00
2.543674974158178088e+02 5.030667501838270717e+00
2.672562237205095812e+02 3.750008194067721679e+00
2.527540351675631882e+02 4.867431693307490370e+00
2.539646883025822035e+02 4.358229185341136791e+00
2.423941477295839775e+02 5.910215358234491845e+00
2.509369308695075631e+02 5.649205019749913959e+00
2.573647936572248796e+02 3.872394473850916174e+00
2.449506538885638065e+02 5.586718763896748818e+00
2.611386635113638022e+02 4.382445508511165322e+00
2.565125941558106888e+02 4.731831362578418521e+00
2.462227469832155009e+02 4.868935573179896004e+00
2.684013754507874978e+02 3.987695742355344297e+00
2.610537869928181749e+02 5.287317712509308265e+00
2.611265767110673437e+02 4.662370559747297527e+00
2.667420578745088164e+02 4.667493342582772264e+00
2.639020346116665792e+02 4.275610656707433677e+00
2.531756086066746718e+02 4.804404201211269765e+00
2.661590745772415403e+02 4.502218683137528821e+00
2.569819033973159890e+02 5.575511924456876045e+00
2.709998547783308709e+02 4.921487506851717875e+00
2.558207492106643031e+02 5.025341985619116159e+00
2.548296234367791158e+02 4.492867629200222979e+00
